label,R,G,B,C,C-R,C-G,C-B,R-G,R-B,G-B
white,1200,1859,1298,4090,2890,2231,2792,-659,-98,561
white,1200,1859,1298,4090,2890,2231,2792,-659,-98,561
white,1200,1859,1298,4090,2890,2231,2792,-659,-98,561
white,1200,1859,1298,4090,2890,2231,2792,-659,-98,561
white,1200,1859,1298,4090,2890,2231,2792,-659,-98,561
white,1200,1859,1298,4090,2890,2231,2792,-659,-98,561
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1482,2216,1559,4523,3041,2307,2964,-734,-77,657
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1290,2365,1604,4523,3233,2158,2919,-1075,-314,761
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5457,4072,3018,3817,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
white,1385,2439,1640,5718,4333,3279,4078,-1054,-255,799
